FOLIO,FOLIO_REL,ID_INC,INCIDENTE,SUB_TIPO,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,ESPACIO,A_TRANS_PA,CARR_S_N,ROL_AFE,LONG,LAT,OID
251021983,0,30422,ROBO PERSONA,ND,5,24/05/2025,21,6,1,BARRIO,BARRIO SAN MARCOS,85,85,CALLE,MANUEL M PONCE,NA,NA,",,,",CALLE,ENRIQUE FERNANDEZ LEDEZMA,1,13,22,21,01:22 p. m.,Falso,Falso,9,nignuna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,COCHE,COCHE COLOR ROJO,"3,26,28","celular,bolso,dinero",2000,2000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.879279,-102.3023,1036
251024834,0,30421,ROBO PERSONA,ND,5,24/05/2025,21,6,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,462,AVENIDA,POLIDUCTO,NA,NA,",,,",AVENIDA,AJEDRECISTAS,5,20,35,23,08:35 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES UNO VISTE CHAMARRA BLANCA CON PALIACAT ROBO EL OTRO VISTE DE NEGRO,ND,H,A,8,0,N,N,0,0,Falso,0,N,N,"3,6,29","celular,tecnologia,cartera",0,0,Falso,23,1,4354,NA,NA,0,NA,1,ND,NO,AMBOS,21.845783,-102.2559,1037
251025339,0,30422,ROBO PERSONA,ND,5,24/05/2025,21,6,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,SALVADOR AGUILERA PADILLA,NA,NA,",,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,21,46,24,09:46 p. m.,Falso,Verdadero,3,contusa,1 HOMBRE,LUIS DANIEL 21 AÑOS,H,H,8,0,N,N,0,0,Falso,0,N,N,15,joyeria,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MENOR,21.871142,-102.2375,1038
251025699,0,30421,ROBO PERSONA,ND,5,24/05/2025,21,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,ESCUDO,NA,NA,",,,",AVENIDA,POLIDUCTO,4,22,28,24,10:28 p. m.,Falso,Verdadero,4,fuego,1 HOMBRE VISTE CAMISA SIN MANGAS COLOR BLANCA PANS NEGRO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.896977,-102.2468,1039
251025707,0,30421,ROBO PERSONA,ND,5,24/05/2025,21,6,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,CALLE,HENEQUEN,NA,NA,",,,",CALLE,GARAMBULLO,4,22,28,24,10:28 p. m.,Falso,Verdadero,1,cortante,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.871193,-102.2302,1040
251033612,0,30421,ROBO PERSONA,ND,5,25/05/2025,21,7,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,TERMOLI,NA,NA,",,,",AVENIDA,PASEOS DE SAN ANTONIO,5,20,10,23,08:10 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE TRAE UN TATUAJE EN EL CUELLO,NA,H,H,8,0,N,N,0,0,Falso,0,N,N,"12,28","ropa,dinero",300,300,Falso,1,1,0,NA,NA,0,NA,1,NO,NO,HOMBRE,21.810734,-102.2727,1041
251034020,0,30421,ROBO PERSONA,ND,5,25/05/2025,21,7,1,FRACCIONAMIENTO,ESPAÑA,171,171,AVENIDA,AGUASCALIENTES PONIENTE,NA,NA,",,,",CALLE,BURGOS,2,21,1,23,09:01 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE PLAYERA NEGRA PANTALON MEZCLILLA CUANTES DE CALAVERA,ND,H,H,8,0,N,N,0,0,Falso,0,BICICLETA,BICICLETA COOR NEGRO,3,celular,0,2500,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.865827,-102.3176,1042
251034874,0,30422,ROBO PERSONA,ND,5,25/05/2025,22,1,1,FRACCIONAMIENTO,OJO DE AGUA INFONAVIT,622,622,CALLE,CASA BLANCA,NA,NA,",,,",CALLE,COAHUILA,5,22,29,24,10:29 p. m.,Falso,Falso,9,ninguna,1 HOMBRE COMPLEXION DELGADO TEZ MORENO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,31,mochila,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.862275,-102.2786,1043
251035881,0,30422,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,ESPAÑA,171,171,AVENIDA,DE LOS MAESTROS,NA,NA,",,,",CALLE,VIZCAYA,2,0,27,25,12:27 a. m.,Falso,Falso,9,ninguna,1 HOMBRE JOVEN VISTE GORRA ROJA Y SUDADERA GRIS,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.866532,-102.3097,1044
251035940,0,30422,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,PORFIRIO PADILLA ENRIQUE,NA,NA,"351,,,",CALLE,GERARDO MACIAS,3,0,36,25,12:36 a. m.,Falso,Falso,9,ninguna,3 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,12,ropa,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.928055,-102.2554,1045
250959780,0,30904,ROBO PERSONA,MARIPOSA,5,16/05/2025,20,5,1,FRACCIONAMIENTO,ESPAÑA,171,171,AVENIDA,AGUASCALIENTES PONIENTE,NA,NA,",,,",CALLE,ESPAÑA,2,12,55,21,12:55 p. m.,Falso,Falso,9,ninguna,1 HOMBRE JOVEN,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,2,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.860699,-102.3165,1046
250960341,0,30904,ROBO PERSONA,ND,5,16/05/2025,20,5,1,FRACCIONAMIENTO,LAS CUMBRES,218,218,CALLE,SIMON CALZADA LOERA,NA,NA,",,,",CALLE,CUATRO MILPAS,3,14,29,21,02:29 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE DE ROBO,ND,H,H,8,1,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.911237,-102.2658,1047
250986554,0,30904,ROBO PERSONA,ND,5,18/05/2025,20,7,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,CALLE,CANARIO,NA,NA,",,,",AVENIDA,SIGLO XXI,2,23,40,24,11:40 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE DE CAMISA AZUL,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,15,joyeria,0,0,Falso,1,17,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.845109,-102.2991,1048
250998507,0,30904,ROBO PERSONA,ND,5,21/05/2025,21,3,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA SAN JOSE DE GUADALUPE,NA,NA,",,,",AVENIDA,HACIENDA DE OJOCALIENTE,4,3,43,26,3.43,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,2,0,NA,NA,0,NA,1,ND,NO,MUJER,21.889104,-102.2457,1049
251037981,0,30422,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,REINAS DE LA FERIA,NA,NA,"241,,,",CALLE,MARIA LUISA MIER,4,9,45,20,09:45 a. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE SUDADERA NEGRA PANTALON MEZCLILLA CASCO NEGRO,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA COLOR BLANCA,"3,26,28,29,40","celular,bolso,dinero,cartera,tarjeta",2100,2100,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.89915,-102.2571,1050
251042260,0,30421,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,RANCHO SANTA MONICA,384,384,CALLE,LA PAZ 201,NA,NA,"117,,,",CALLE,LA PAZ 202,2,21,20,23,09:20 p. m.,Falso,Verdadero,4,fuego,2 HOMBRES UNO VISTE SUDADERA ROJA Y GORRA,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA COLOR NEGRO SIN PLACAS,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MENOR,21.836371,-102.3224,1051
251042443,0,30421,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,159,CALLE,CORDOBA,NA,NA,"431,,,",CALLE,ALASKA,2,21,35,24,09:35 p. m.,Falso,Verdadero,4,fuego,2 HOMBRES UNO VISTE CHAMARRA NEGRA CON CASCO Y EL OTRO CHAMARRA GRIS SIN CASCO,BS,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA COLOR NEGRO,6,tecnologia,0,2000,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.859987,-102.3047,1052
251042636,0,30421,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,CALLE,LOMA DE LAS CALANDRIAS,NA,NA,",,,",CALLE,CULTURA MAYA,3,22,9,24,10:09 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES UNO VISTE SUDADERA Y PANTALON GRIS OTRO VISTE PANTALON COLOR NEGRO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,28,31","celular,dinero,mochila",0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.91422,-102.2406,1053
251028205,0,30446,ROBO PERSONA,ND,5,25/05/2025,21,7,1,SIN TIPO,DESARROLLO ESPECIAL DEL ALBA,652,652,BOULEVARD,LICENCIADO ADOLFO RUIZ CORTINES,NA,NA,"102,,,",BOULEVARD,JUAN PABLO II,2,2,53,25,02:53 a. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE DE MANERA SUCIA,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.871808,-102.3249,1054
251029001,0,30446,ROBO PERSONA,ND,5,25/05/2025,21,7,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,CALLE,CULTURA YUMANA 404,NA,NA,"6,,,",AVENIDA,RODOLFO LANDEROS,3,2,58,25,02:58 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.910913,-102.2348,1055
250998174,0,30904,ROBO PERSONA,ND,5,21/05/2025,21,3,1,COLONIA,EL RIEGO,291,291,AVENIDA,DE LA ESPIGA,NA,NA,",,,",CALLE,VAINA,4,1,42,25,01:42 a. m.,Falso,Falso,9,ninguna,4 HOMBRES UNO VISTE SUDADERA ROJA OTRO TRAE UN PERO,ND,H,H,0,0,1,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,ND,21.893349,-102.2489,1056
251010004,0,30904,ROBO PERSONA,MARIPOSA,5,21/05/2025,21,3,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,159,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",AVENIDA,QUINTA,2,20,17,23,08:17 p. m.,Falso,Verdadero,4,fuego,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITNADO,NO,MENOR,21.860488,-102.3008,1057
251037101,0,30420,ROBO PERSONA,ND,5,26/05/2025,22,1,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,4,5,17,26,05:17 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,36,"celular,tecnologia",0,0,Falso,1,2,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.90663,-102.257,1058
114220135,0,30422,ROBO PERSONA,ND,5,20/05/2025,21,2,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,CULHUACAN,NA,NA,",,,",CALLE,TIZAPAN,7,0,5,25,12:05 a. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,ND,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,ND,21.957857,-102.2515,1059
14220036,0,30422,ROBO PERSONA,MARIPOSA,5,27/05/2025,22,2,1,COLONIA,LOS BARANDALES DE SAN JOSE,301,301,CALLE,J JESUS ORNELAS,NA,NA,"108,,,",CALLE,N,2,9,28,20,09:28 a. m.,Falso,Falso,9,ninguna,1 HOMBRE,JUAN FERDINANDO ANGUIANO 45 AÑOS,H,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.844937,-102.3221,1060
251047317,0,30421,ROBO PERSONA,MARIPOSA,5,27/05/2025,22,2,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,CALLE,EL TERRITORIO,NA,NA,",,,",CALLE,JESUS TERAN,4,17,59,22,05:59 p. m.,Falso,Verdadero,8,otras,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.885737,-102.2529,1061
251048429,0,30422,ROBO PERSONA,ND,5,27/05/2025,22,2,1,ESPECIAL,TEATRO AGUASCALIENTES,492R,0,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,20,27,23,08:27 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE PLAYERA DEL MONTERREY SHORT NEGRO COMPLEXION DELGADO ESTATURA ALTO TEZ MORENO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"31,38","mochila,otros",0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.857681,-102.2923,1062
251049905,0,30421,ROBO PERSONA,ND,5,28/05/2025,22,3,5,FRACCIONAMIENTO,MANANTIALES DEL PIÑAR,927,927,CALLE,MANANTIALES DEL PINAR,NA,NA,",,,",CALLE,CERRADA PINAR DEL VALLE,7,0,8,25,12:08 a. m.,Falso,Verdadero,14,"cortante,fuego",1 HOMBRE VISTE DE NEGRO TRAE UNA CACHUCHA,EL ADOBE,H,H,8,0,N,N,0,0,Falso,0,N,N,28,dinero,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.956469,-102.3507,1063
251050558,0,30422,ROBO PERSONA,ND,5,28/05/2025,22,3,1,BARRIO,BARRIO SAN MARCOS,85,85,CALLE,RINCON,NA,NA,",,,",CALLE,IGNACIO LOMAS,1,3,55,26,03:55 a. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,30000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.878812,-102.3072,1064
251046272,0,30446,ROBO PERSONA,RATON,5,27/05/2025,22,2,1,FRACCIONAMIENTO,VERSALLES II,164,164,CALLE,GREGORIO GIANCINTI LOPEZ,NA,NA,",,,",CALLE,BELISARIO DOMINGUEZ,2,14,55,21,02:55 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE PANTALON NEGRO CAMISA BLANCA,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICELTA,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,2,PARADO,NO,HOMBRE,21.856024,-102.3066,1065
251049444,0,30446,ROBO PERSONA,MARIPOSA,5,27/05/2025,22,2,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,AVENIDA,SAN GABRIEL,NA,NA,",,,",AVENIDA,SIGLO XXI,4,23,8,25,11:08 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.873418,-102.246,1066
251052673,0,30421,ROBO PERSONA,ND,5,28/05/2025,22,3,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,462,AVENIDA,POLIDUCTO,NA,NA,"721,,,",AVENIDA,AJEDRECISTAS,5,14,7,21,02:07 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,LALO,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.846517,-102.2556,1067
251055989,0,30421,ROBO PERSONA,ND,5,28/05/2025,22,3,1,FRACCIONAMIENTO,BENITO JUAREZ,212,212,CALLE,NAZARIO ORTIZ GARZA,NA,NA,",,,",CALLE,VALLE DE LOS REYES,4,23,22,24,11:22 p. m.,Falso,Verdadero,3,contusa,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"15,28,29","joyeria,dinero,cartera",200,2200,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.900018,-102.2722,1068
251057260,0,30421,ROBO PERSONA,ND,5,29/05/2025,22,4,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,14,CALLE,GRANATE,NA,NA,",,,",CALLE,GEMA,4,7,46,19,07:46 a. m.,Falso,Verdadero,3,contusa,2 HOMBRES COMPLEXION DELGADA EDAD APROX 20 AÑOS TEZ MORENO UNO VISTE CAMISA BLANCA EL POTRO CAMISA NEGRA,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"28,31","dinero,mochila",0,2500,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.887935,-102.219,1069
251053171,0,30446,ROBO PERSONA,MARIPOSA,5,28/05/2025,22,3,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,VALENTE QUINTANA,2,15,30,22,03:30 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.8546018,-102.2933,1070
251054659,0,30446,ROBO PERSONA,ND,5,28/05/2025,22,3,1,FRACCIONAMIENTO,BULEVAR,156,156,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,HERNAN GONZALEZ,2,20,7,23,08:07 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,6000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.868126,-102.2945,1071
251057732,0,30421,ROBO PERSONA,ND,5,29/05/2025,22,4,5,COLONIA,LA CARDONA,944,944,CALLE,LA CARDONA,NA,NA,",,,",CALLE,SAN MIGUEL,7,9,42,20,09:42 a. m.,Falso,Verdadero,3,contusa,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.959467,-102.3303,1072
251060300,0,30422,ROBO PERSONA,ND,5,29/05/2025,22,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,JOSE A FEMAT GUTIERREZ,NA,NA,",,,",CALLE,MARIA DE JESUS GONZALEZ,3,17,9,22,05:09 p. m.,Falso,Falso,9,ninguna,3 PERSONAS 1 MUJER UNO VISTE PLAYERA BLANCA LA MUJER VESTIDO BLANCO,ND,A,M,8,0,N,N,0,0,Falso,0,N,N,12,ropa,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.932768,-102.2545,1073
251060760,0,30446,ROBO PERSONA,ND,5,29/05/2025,22,4,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,REPUBLICA DE BRASIL,NA,NA,",,,",AVENIDA,DE LA CONVENCION SUR,2,18,56,22,06:56 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.86615,-102.2995,1074
251122001,0,30422,ROBO PERSONA,ND,6,07/06/2025,23,6,1,SUBDIVISION,RESIDENCIAL SAN PEDRO,170,170,CALLE,GRANEROS,NA,NA,",,,",CALLE,MONTE NEGRO,6,16,2,22,04:02 p. m.,Falso,Falso,9,ninguna,2 HOMBRES AMBOS VISTEN CON CAMISA NEGRA NO TRAEN CASCO Y SE TAPAN LA CARA CON UNA BANDA Y GORRAS,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,"3,26,28,29,30,40","celular,bolso,dinero,cartera,llaves,tarjetas",0,9000,Falso,23,1,4405,NA,NA,0,NA,1,PARADO,NO,MUJER,21.926887,-102.3104,1075
251030828,0,30904,ROBO PERSONA,ND,5,25/05/2025,21,7,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,ND,NA,NA,",,,",CALLE,ND,7,27,0,27,Sin datos,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,12000,Falso,1,1,0,NA,NA,0,NA,2,PARADO,NO,MUJER,21.967445,-102.2903,1076
251065064,0,30422,ROBO PERSONA,ND,5,30/05/2025,22,5,1,COLONIA,ZONA CENTRO,501,501,CALLE,VENUSTIANO CARRANZA,NA,NA,",,,",CALLE,GENERAL VICENTE GUERRERO,1,12,40,21,12:40 p. m.,Falso,Falso,9,ningunaa,2 MUJERES UNA VISTE BLUSA ROJA Y LA OTRA BLUSA COLOR OSCURO,ND,M,H,8,0,N,N,0,0,Falso,0,N,N,"3,15,26,28","celular,joyeria,bolso,dinero",15000,20000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.880306,-102.2995,1077
251065146,0,30422,ROBO PERSONA,ND,5,30/05/2025,22,5,5,COLONIA,EJIDAL,926,926,CALLE,CONSTITUCION,NA,NA,"101,,,",CALLE,FELIPE ANGELES,7,13,0,21,01:00 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA COLOR ROJO,"28,29","dinero,cartera",800,800,Falso,1,1,0,NA,NA,0,NA,1,PAADO,NO,HOMBRE,21.96407,-102.3512,1078
251071463,0,30421,ROBO PERSONA,MARIPOSA,5,31/05/2025,22,6,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,CULTURA OTOMI SUR,NA,NA,",,,",CALLE,SANTA TERESA,3,9,19,20,09:19 a. m.,Falso,Verdadero,8,otras,2 HOMBRES UNO VISTE PLAYERA COLOR CLARO PANTALON NEGRO LLEVA UNA EXPANSION EN UNO D ELOS LOBULOS DE LAS OREJAS,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,14","celular,bicicleta",0,4700,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.906819,-102.2462,1079
251074672,0,30421,ROBO PERSONA,ND,5,31/05/2025,22,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,FEDERICO MENDEZ,NA,NA,",,,",CALLE,GERONIMO DE LA CUEVA,3,19,28,23,07:28 p. m.,Falso,Verdadero,1,cortante,3 HOMBRES UNO VISTE PLAYERA NEGRA DEL LOS CHICAGO Y PANTALON AZUL OTRO PLAYERA Y SHORT NEGROS OTRO PLAYERA BLANCA PANTAL,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,12","celular,gorra",0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.935426,-102.2583,1080
251076890,0,30422,ROBO PERSONA,ND,5,31/05/2025,22,6,1,FRACCIONAMIENTO,LAS CUMBRES,218,218,CALLE,AURORA ESPINOZA,NA,NA,",,,",CALLE,MA GUADALUPE RUIZ DE CHAVEZ PINALES,3,23,55,24,11:55 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE ENCAPUCHADO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,28,29","celular,dinero,cartera",3000,3000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.910342,-102.2628,1081
251078910,0,30421,ROBO PERSONA,ND,6,01/06/2025,22,7,1,FRACCIONAMIENTO,VALLE DEL BICENTENARIO,464,464,CALLE,RIBERA MAGADALENA,NA,NA,",,,",CALLE,RIVERA DEL SOL ORIENTE,4,3,48,26,03:48 a. m.,Falso,Verdadero,3,contusa,8 HOMBRES,ND,H,H,3,0,N,N,0,0,Falso,0,COCHE,COCHE CAMARO COLOR ROJO,"3,29,31","celular,cartera,mochila",0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.873071,-102.2252,1082
251084333,0,30422,ROBO PERSONA,ND,6,01/06/2025,22,7,1,NO APLICA,DESARROLLO ESPECIAL SYDSA,466,466,AVENIDA,AGUASCALIENTES PONIENTE,NA,NA,",,,",AVENIDA,LICENCIADO ADOLFO RUIZ CORTINES,2,21,50,24,09:50 p. m.,Falso,Verdadero,1,cortante,3 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"2,3,12,26,31","computo,celular,ropa,bolso,mochila",0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.871063,-102.3183,1083
