FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,RANGO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,DETENIDO,DET_SPM,MOT_DET,LESION_PR,LESION_AFE,CAT_SOSP,SEXO_AGRE,SEXO_AFECT,LESIONADO,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,GIRO_NEG,VEH_AFEC,OID,LONG,LAT
251452675,0,30425,ROBO EN TRANSPORTE PUBLICO,7,2025-07-27,30,7,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,159,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",CALLE,NEVADO DE COLIMA,2,4,29,04:29,26,false,true,4,FUEGO,1 SUJETO CAMISA AZUL PANTALON DE MEZCLILLA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"5,28,6","DINERO, ESTEREO, USB",0,0,false,1,1,0,TAXI 2625,ROJO,105,-102.30149156,21.85979274
251480314,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-31,30,4,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,AVENIDA,GERONIMO DE LA CUEVA,0,NA,",,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,10,39,10:39,20,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,90,90,false,1,1,0,TAXI 550,BLANCO,106,-102.25350686,21.93847921
251486274,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-01,31,5,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,CUITZEO,0,NA,",,,",CALLE,SANTIAGO,7,6,51,06:51,19,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,0,H,0,false,0,N,N,36,PAGO CARRERA,100,100,false,1,1,0,DIDI,"HYUNDAI, ROJO",107,-102.24563334,21.96007301
251496479,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-02,31,6,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,CHAPALA,0,NA,",,,",CALLE,TEXCOCO,7,17,45,17:45,22,false,false,9,NINGUNA,UN SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,50,50,false,1,1,0,ND,ND,108,-102.24760218,21.95699635
251501740,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-03,31,7,5,COLONIA,MARAVILLAS,1109,1109,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,INDEPENDENCIA,7,5,50,05:50,26,false,false,9,NINGUNA,1 MUJER SHORT Y BLUSA AZUL,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,INDRIVER,"NISSAN, MARCH, ROJO, ADT436E",109,-102.29730134,21.94579758
251526104,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-06,32,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,CERRO BONETE,0,NA,",,,",PROLONGACION,CONSTITUCIONALISTA,3,19,38,19:38,23,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,ND,H,0,false,0,N,N,3,CELULAR,0,3000,false,1,1,0,TAXI 1564,ND,110,-102.25942188,21.94210233
251534988,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-08,32,5,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA EL MILAGRO,0,NA,",,,",CALLE,HACIENDA EL MILAGRO,4,4,59,04:59,26,false,false,9,NINGUNA,MASCULINO,ND,1,0,0,0,0,10,H,M,0,false,0,N,N,36,PAGO CARRERA,0,160,false,1,4,0,PLATAFORMA,"RENAULT, KWD, GRIS",111,-102.25182483,21.88713095
251441243,0,30425,ROBO EN TRANSPORTE PUBLICO,7,2025-07-25,30,5,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,DE LA CONVENCION DE 1914 SUR,0,NA,",,,",CALLE,REPUBLICA DE URUGUAY,5,19,53,19:53,23,false,true,10,SIN DATOS,"UNA PAREJA, MASCULINO CAMISA NEGRA Y FEMENINA BLUSA GRIS",ND,0,0,0,0,0,10,HM,H,0,false,0,N,N,28,DINERO,200,200,false,1,1,0,TAXI,ND,112,-102.30178040,21.86660800
251470956,0,30425,ROBO EN TRANSPORTE PUBLICO,7,2025-07-29,31,2,5,COLONIA,EL CHAVEÑO,942,942,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,0,NA,",,,",CALLE,IGANCIO ALLENDE,7,20,18,20:18,23,false,true,10,SIN DATOS,DOS SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",3000,5500,false,1,1,0,PLATAFORMA,"NISSAN, VERSA, AZUL, ABR001G",113,-102.35434756,21.96452038
251471751,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-29,31,2,1,FRACCIONAMIENTO,NUEVA RINCONADA,557,557,AVENIDA,INDEPENDENCIA,0,NA,",,,",CALLE,TEPEZALA,6,22,19,22:19,24,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"6,31,27,28","TECNOLOGIA, MOCHILA, DOCUMENTOS, DINERO",1200,1200,false,1,1,0,UBER,"NISSA, VERSA, TINTO",114,-102.29695476,21.90853018
251563118,0,30425,ROBO EN TRANSPORTE PUBLICO,8,2025-08-12,33,2,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,14,BOULEVARD,DIAMANTES,0,NA,",,,",CALLE,CORAL,4,1,55,01:55,25,false,true,1,CORTANTE,4 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,400,400,false,1,0,0,PLATAFORMA,"V-DRIVE, GRIS",115,-102.21729402,21.88904898
251577746,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-14,33,4,1,FRACCIONAMIENTO,ESPAÑA,171,171,CALLE,SANTANDER,0,NA,",,,",CALLE,ESPAÑA,2,10,6,10:06,20,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,ND,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 2445,ND,116,-102.31449093,21.86642746
251608181,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-18,34,1,1,FRACCIONAMIENTO,LOMAS DE SAN JORGE II,80,80,CERRADA,ADMO BOARI,0,NA,",,,",CERRADA,CLAUDIO DE ARCINEGA,5,11,19,11:19,20,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,0,ND,H,0,false,0,ND,ND,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 1393,"NISSAN, MARCH, BLANCO",117,-102.24064481,21.84881590
251583505,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-15,33,5,1,COLONIA,GREMIAL,613,613,CALLE,JOSE REYES MARTINEZ,0,NA,",,,",CALLE,LIBERATO SANTA CRUZ,6,4,5,04:05,26,false,false,9,NINGUNA,3 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,29,CARTERA,1500,1500,false,1,1,0,PLATAFORMA,"RENAULT, KWD, AZUL, AFH759F",118,-102.29248476,21.89622290
25169675,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-20,34,3,1,FRACCIONAMIEENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,FRIGIA,0,NA,",,,",CALLE,IZMIR,5,2,51,05:51,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,103,103,false,1,2,0,INDRIVE,"CHEVROLET, BEAT, GRIS",119,-102.26740420,21.80950089
251630193,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-21,34,4,1,COLONIA,SAN MARCOS,145,145,CALLE,TIZIANO,0,NA,NA,AVENIDA,AGUASCALIENTES PONIENTE,6,19,30,19:30,23,false,false,9,NINGUNA,UN SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,80,80,false,1,1,0,UBER,"NISSAN, MARCH, AZUL",120,-102.31807465,21.88004998
251638118,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-23,34,6,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,TUXCUECA,0,NA,",,,",CALLE,CUITZEO,7,0,5,00:05,26,false,false,9,NINGUNA,1 JOVEN,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,120,120,false,1,13,0,TAXI 610,"NISSAN, VERSA, BLANCO",121,-102.24615185,21.96067274
251640865,0,30424,ROBO EN TRANSPORTE PUBLICO,8,2025-08-23,34,6,1,COMUNIDAD,LOMA DE LOS NEGRITOS,389R,0,AVENIDA,SIGLO XXI,0,NA,",,,",NA,NA,2,13,9,13:09,21,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,0,M,0,false,0,ND,ND,3,CELULAR,0,0,false,1,1,0,URBANO RURA 41 PENAL,ND,122,-102.37086025,21.86753627
251634832,0,30425,ROBO EN TRANSPORTE PUBLICO,8,2025-08-22,34,5,1,FRACCIONAMIENTO,SANTA ANITA,102,102,CALLE,ALBENIZ,0,NA,",,,",AVENIDA,CONVENCION DE 1914 ORIENTE,4,15,33,15:33,22,true,true,3,CONTUSA,1 SUJETO,ND,1,0,0,0,1,10,H,H,1,false,0,N,N,3,CELULAR,0,0,false,1,4,0,TAXI,ND,123,-102.27541744,21.89210570
251659333,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-26,35,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,TEPOZTECO,0,NA,",,,",AVENIDA,CULTURA MAYA,3,3,42,03:42,26,true,false,9,NINGUNA,1,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,UBER,ND,124,-102.24298924,21.90977743
251659588,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-26,35,2,1,FRACCIONAMIENTO,INSURGENTES,161,161,AVENIDA,PASEO DE LA ASUNCION,0,NA,",,,",CALLE,DOROTEO ARANGO,2,7,10,07:10,19,false,false,9,NINGUNA,1 MUJER,ND,1,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,143,143,false,1,4,0,UBER,"RENAULT, KWID, GRIS",125,-102.30101959,21.85256618
251676193,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-29,35,5,1,FRACCIONAMIENTO,BOSQUES DEL PRADO,126,126,AVENIDA,AGUASCALIENTES,0,NA,",,,,",CALLE,SAN JUAN DE LOS LAGOS,6,4,13,04:13,26,false,false,9,NINGUNA,UN SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,UBER,"RENALUT, LOGAN, BLANCO",126,-102.30989942,21.91639642
251676410,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-29,35,5,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,LAZARO CARDENAS,0,NA,",,,",CALLE,EXPROPIACION PETROLERA,3,6,41,06:41,19,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,10,PAGO CARRERA,0,0,false,20,28,0,DIDI,"NISSAN, MARCH, BLANCO",127,-102.25047610,21.90387000
251678645,0,30426,ROBO EN TRANSPORTE PUBLICO,8,2025-08-29,35,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,AVENIDA,CULTURA NAZCA 107,0,NA,",,,",CALLE,CULTURA PAME,3,15,58,15:58,22,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,0,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"RENAULT, GRIS, ADE102F",128,-102.23791331,21.91114958
251722053,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-04,36,4,10,RURAL,EL RETOÑO,1292,1292,CARRETERA,70 OJUELOS AGUASCALIENTES,0,NA,",,,",CARRETERA,77 ARELLANO EL RETOÑO,7,19,8,19:08,23,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,8,H,H,0,false,0,ND,ND,30,LLAVES,0,0,false,1,1,0,TAXI 3272,ND,129,-102.15857351,21.84003755
251727015,0,30425,ROBO EN TRANSPORTE PUBLICO,9,2025-09-05,36,5,5,FRACCIONAMIENTO,CHICHUALES I,1056,1056,CALLE,ROMAN LOERA,0,NA,",,,",CALLE,DAVID GUARDADO MARTINEZ,7,16,16,16:16,22,false,true,1,CORTANTE,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,6","CELULAR, BOCINA",0,0,false,1,1,0,TAXI 1514,"NISSAN, V DRIVE, BLANCO",130,-102.35198610,21.94740240
251743537,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-07,36,7,1,FRACCIONAMIENTO,SAN JAVIER,631,631,AVENIDA,FLOR DE NOCHE BUENA,0,NA,",,,",CALLE,SAN JAVIER,5,16,53,16:53,22,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"29,28","DINERO, CARTERA",600,600,false,1,10,0,UBER,"VOLKSWAGEN, VIRTUS, PLATA",131,-102.27418125,21.82003070
251759787,0,30425,ROBO EN TRANSPORTE PUBLICO,9,2025-09-10,37,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,PROLONGACION,CONSTITUCIONALISTA,0,NA,",,,",CALLE,LEOBARDO QUIROZ MORENO,3,1,7,01:07,25,false,true,2,PUNZANTE,"3 SUJETOS, 1 MUJER",ND,0,0,0,0,0,8,HM,H,0,false,0,N,N,"3,28,29,30","CELULAR, DINERO,CARTERA, LLAVES",0,0,false,1,1,0,PLATFORMA,"RENAULT, KWID, BLANCO, AFR962F",132,-102.26332711,21.93975871
251765023,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-10,37,3,1,COLONIA,MACIAS ARELLANO,608,608,CALLE,C,0,NA,",,,",CALLE,B,3,21,1,21:02,23,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 300,"NISSAN, MARCH, BLANCO",133,-102.28362509,21.90713776
251788946,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-14,37,7,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,127,127,AVENIDA,INDEPENDENCIA,0,NA,",,,",CALLE,MONTES HIMALAYA,6,3,14,03:14,26,true,false,9,NINGUNA,1 MUJER,ND,1,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI 2314,"CHEVROLET, AVEO, BLANCO",134,-102.29800327,21.92315860
251798320,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-15,38,1,1,COLONIA,PRIMO VERDAD,539,539,CALLE,PANTALEON VALTIERRA,0,NA,",,,",PRIVADA,SEGUNDA PANTALEON VALTIERRA,6,9,14,09:14,20,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,0,0,0,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 13,"NISSA, MARCH, BLANCO",135,-102.31835598,21.90806921
251811856,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-16,38,2,1,FRACCIONAMIENTO,LAS BRISAS,112,112,CALLE,JOSE MARIA ELIZALDE,0,NA,",,,",CALLE,MAR DE GALILEA,6,23,27,23:27,24,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,130,false,,0,0,IN DRIVER,ND,136,-102.31511411,21.89495600
251848630,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-22,39,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,VERONA,0,NA,",,,",CALLE,VERONA,5,7,41,07:41,19,true,false,9,NINGUNA,1 MUJER 20 AÑOS,ND,1,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,220,220,false,1,4,0,UBER,ND,137,-102.27285894,21.81432443
251853183,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-22,39,1,1,FRACCIONAMIENTO,EL ROSEDAL,274,274,AVENIDA,POZO BRAVO,0,NA,",,,",CALLE,ROSA PORCELINA,3,21,42,21:42,24,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,200,200,false,1,4,0,PLATAFORMA,"RENAULD, KWID,ROJO, AFF41E",138,-102.27794974,21.92303272
251872468,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-25,39,4,5,COLONIA,OJOS DE AGUA,1050,1050,CALLE,LOS MARTINEZ,0,NA,",,,",CALLE,OJO DE AGUA,7,20,5,20:05,23,false,false,9,NINGUNA,UNA PAREJA CON UNA MENOR,ND,0,0,0,0,0,0,HM,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 3243,"NISSAN, TSURU, BLANCO",139,-102.35080363,21.96067891
251901219,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-29,40,1,1,FRACCIONAMIENTO,SOL NACIENTE,449,449,CALLE,JOSE GUERRA PALOS,0,NA,",,,",CALLE,LECHUGUILLA,4,14,57,14:57,21,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 3251,ND,140,-102.22924409,21.87280766
251907519,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-30,40,2,1,FRACCIONAMIENTO,CONSTITUCION,607,607,AVENIDA,AGUASCALIENTES NORTE,0,NA,",,,",AVENIDA,CONSTITUCION,3,22,33,22:33,24,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"CHEVROLET, BEAT, AZUL, AEE626F",141,-102.28677961,21.91535088
251917533,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-02,40,4,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,AVENIDA,FAISAN,0,NA,",,,",CALLE,GAVIOTAS,5,6,26,06:26,19,false,false,9,NINGUNA,1 SUJETO BARBA PALYERA NEGRA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,100,100,false,1,6,0,INDRIVER,"NISSAN, VERSA, AZUL",142,-102.29728263,21.84851400
251910000,0,30426,ROBO EN TRANSPORTE PUBLICO,9,2025-09-30,40,2,1,NINGUNO,AURRERA PINTORES,673,673,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,JOSE LUIS CUEVAS,3,21,20,21:20,23,false,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,,4,0,TAXI,ND,143,-102.26112167,21.91972307
251947739,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-06,41,1,1,COLONIA,LAS FLORES,266,266,AVENIDA,DOCTOR IGNACIO T CHAVEZ,0,NA,",,,",CALLE,BEGONIAS,2,10,8,10:08,20,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 3402,"NISSAN, MARCH, BLANCO",144,-102.30551516,21.87208933
251975959,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-11,41,6,5,LOCALIDAD,EL LLANO,1068,1068,CALLE,GUSTAVO DIAZ ORDAZ,0,NA,",,,",CERRADA,ZARAGOZA,7,0,21,00:21,25,false,true,1,CORTANTE,1 SUJETO TATUAJES EN EL CUELLO SUDADERA BALNCA TEZ BLANCA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",1000,2500,false,1,1,0,TAXI 2170,"NISSAN, TSURU",145,-102.31135069,21.94014081
251976882,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-11,41,6,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,JUAN SARABIA,0,NA,"509,,,",CALLE,GENERAL JULIAN MEDINA,2,5,25,05:25,26,false,true,1,CORTANTE,3 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"28,15,30","DINERO, JOYAS, LLAVES",0,0,false,1,1,0,UBER,"REANAULT, KIW, BLANOC, ACL301E",146,-102.30315487,21.84642061
251986750,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-12,41,7,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,CALLE,RIO NAZAS,0,NA,",,,",CALLE,PUERTO DE GUAYMAS,3,14,34,14:34,21,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 557,"NISSAN, VERSA, BLANCO",147,-102.24507317,21.93960015
251990892,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-12,41,7,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,PALENQUE,0,NA,",,,",ANDANDOR,TERCERO PALENQUE,5,23,44,23:44,24,false,false,9,NINGUNA,1,"FEMENINA, 2 MENORES",0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 0659,"NISSAN, TSURU",148,-102.25573125,21.86301415
252001580,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-14,42,2,1,FRACCIONAMIENTO,EL PLATEADO,548,548,BOULEVARD,A ZACATECAS,0,NA,",,,",AVENIDA,CANAL INTERCEPTOR,6,18,43,18:43,22,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"NISSAN, MARCH, ROJO",149,-102.29245309,21.90756536
252003846,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-15,42,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,PROLONGACION,ADORATRICES,0,NA,919,CALLE,SEÑOR DEL ENCINO,3,6,57,06:57,19,false,true,1,CORTANTE,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,TAXI 2198,ND,150,-102.26946250,21.92331750
252009204,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-15,42,3,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,256,AVENIDA,JACARANDAS,0,NA,101,CALLE,ROBLE,5,23,52,23:52,24,false,true,4,FUEGO,"3 HOMBRES, 1 MUJER","OSCAR ENRIQUE ARELLANO 19 AÑOS, ERNESTO ALEJANDRO ALVARADO CASTILLO 33 AÑOS, JUANA MARIA SALAZAR OCARANZA 34 AÑOS",3,0,0,0,0,10,HM,H,0,false,0,N,B,"3,28","CELULAR, DINERO",600,0,false,1,4,0,TAXI 2882,ND,151,-102.27613831,21.87785801
252004315,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-15,42,3,5,FRACCIONAMIENTO,BUENAVISTA,1070,1070,CALLE,CHUCATA,0,NA,",,,",CALLE,GERANIO,7,9,28,09:28,21,false,false,9,NINGUNA,1 SUJETO TATUADO DE LA CARA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,"NISSAN, VERSA, BLANCO, A629AAK",152,-102.35745090,21.96930207
252020333,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-17,42,5,1,COLONIA,SAN MARCOS,145,145,CALLE,25 DE ABRIL,0,NA,",,,",CALLE,DOCTOR JOSE PEDRO DE ALBA,6,18,40,18:40,22,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,40,40,false,1,1,0,TAXI 229,ND,153,-102.30871153,21.88062596
252032275,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-19,42,6,1,COLONIA,SAN MARCOS,145,145,AVENIDA,AGUASCALIENTES,0,NA,",,,",PROLONGACION,AQUILES ELOURDUY,6,2,22,02:22,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,155,155,false,1,1,0,UBER,"NISSAN, VERSA, BLANCO",154,-102.31782693,21.88065998
252032979,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-19,42,7,1,COLONIA,SAN PABLO,242,242,CALLE,PROFESOR JOSE REYES MARTINEZ,0,NA,",,,",CALLE,LIBERTAD,6,3,53,03:53,26,true,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,0,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"CHEVROLET, AVEO, GRIS, ACB560G",155,-102.29925163,21.89434042
252034360,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-19,42,7,1,COLONIA,SAN MARCOS,145,145,CALLE,DOCTOR JOSE PEDRO DE ALBA,0,NA,",,,",CALLE,TEHUACAN,6,9,55,09:55,20,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 635,BLANCO,156,-102.30887959,21.87903672
252034767,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-19,42,7,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,243,CALLE,ALFREDO LEWIS,0,NA,",,,",CALLE,EUCALIPTO,6,11,27,11:27,20,false,false,9,NINGUNA,"1 SUEJTO, SHORT Y MANDIL DE MEZCLILLA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 3783,BLANCO,157,-102.30233648,21.89680888
252067600,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-24,43,5,1,SUBDIVISION,LOS CALICANTOS,125,125,CALLE,CALICANTOS,0,NA,",,,",PROLONGACION,MISION DE SANTIAGO,6,10,42,10:42,20,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,DIDI,"NISSAN, VERSA, ROJO, AFW889E",158,-102.31365840,21.93218895
252069313,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-24,43,5,1,COLONIA,SAN MARCOS,145,145,CALLE,EMILIANO ZAPATA,0,NA,",,,",PRIVADA,SAN  ANTONIO NORTE,6,16,8,16:08,22,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,380,380,false,1,4,0,TAXI 1034,BLANCO,159,-102.30868111,21.88278764
