FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
251291479,0,30403,AUTOPARTES,7,2025-07-03,27,4,1,FRACCIONAMIENTO,SANTA ELENA,261,261,CALLE,REPUBLICA DEL SALVADOR,0,NA,"1007,,,",CALLE,MANAGUA,2,0,0,16,19:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"12,3","ropa, computo, herramienta",0.00000,24000.000000,false,4,3,AUTOMOVIL,RENAULT,CLIO,1,1,0,487,-102.30526102,21.86754404
251251864,0,30411,AUTOPARTES,6,2025-06-27,26,5,1,ESPECIAL,PARQUE RODOLFO LANDEROS GALLEGOS,492,492,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,488,-102.29177822,21.85302053
251254255,0,30403,AUTOPARTES,6,2025-06-27,26,5,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,AVENIDA,TECNOLOGICO,0,NA,",,,",AVENIDA,SIGLO XXI,4,18,49,22,15:30-18:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,BICICLETA,N,41,ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,MAZDA,ND,1,1,0,489,-102.24358198,21.86740151
251254347,0,30403,AUTOPARTES,6,2025-06-27,26,5,1,ESPECIAL,QUINTA REAL,515,515,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",AVENIDA,DEL PARQUE,5,0,0,4,19:00-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,29,cartera,0.00000,0.000000,false,1,1,CAMIONETA,TOYOTA,ND,1,1,0,490,-102.28872064,21.85871950
251255505,0,30403,AUTOPARTES,6,2025-06-27,26,5,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,ADOLFO LOPEZ MATEOS,0,NA,"114,,,",CALLE,PASEO DELAS MARAVILLAS,7,21,41,24,21:00-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,41,ninguno,0.00000,0.000000,false,4,4,CAMIONETA,FORD,150,1,1,0,491,-102.32537448,21.94465585
251257141,0,30411,AUTOPARTES,6,2025-06-28,26,6,1,ZONA,ZONA CENTRO,501,501,CALLE,MARIANO MATAMOROS NORTE,0,NA,13,CALLE,VENUSTIANO CARRANZA,1,2,13,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,24","autoestereo, bateria",0.00000,1550.000000,false,1,2,CAMIONETA,FORD,RANGER,1,1,0,492,-102.29986525,21.88088989
251257675,0,30411,AUTOPARTES,6,2025-06-28,26,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,342,CALLE,FERNAN GONZALEZ DE ESLAVA,0,NA,"128,,,",CALLE,GASPAR DE LA FUENTE,3,5,0,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,equipo de sonido,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,0,493,-102.26171307,21.92676276
251257891,0,30403,AUTOPARTES,6,2025-06-28,26,6,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,PEDRO ANTONIO SANTOS,0,NA,"524,,,",CALLE,GENERAL LUIS MOYA,2,7,16,19,06:00-08:59,false,false,9,Ninguna,4 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,"22,24","autoestereo, bateria",0.00000,0.000000,false,4,2,AUTOMOVIL,ND,ND,1,1,0,494,-102.31263278,21.84910591
251262241,0,30411,AUTOPARTES,6,2025-06-28,26,6,1,COMUNIDAD,LOMA DE LOS NEGRITOS,389,389,CALLE,ANTONIO MARTINEZ HUERTA,0,NA,",,,",NA,NA,2,21,28,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"38,31,26,27","otros, mochila, bolso,documentos",0.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,BEAT,1,1,0,495,-102.34581002,21.87114693
251266245,0,30403,AUTOPARTES,6,2025-06-29,26,7,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,HERNAN GONZALEZ,0,NA,",,,",CALLE,ALFONSO HUMBERTO,5,0,0,1,dias solo,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"22,23","autoestereo, equipo de sonido",0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CAVALIER,1,6,0,496,-102.29309677,21.86823657
251267180,0,30411,AUTOPARTES,6,2025-06-29,26,7,1,FRACCIONAMIENTO,PARRAS,224,224,CALLE,UVA,0,NA,"131,,,",AVENIDA,MOSCATEL,3,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,27,documentos,0.00000,0.000000,false,1,1,CAMIONETA,ND,ND,1,13,0,497,-102.27982472,21.91360541
251267473,0,30411,AUTOPARTES,6,2025-06-29,26,7,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,CALLE,CULTURA NAZCA 212,0,NA,"32,,,",AVENIDA,CULTURA NAZCA,3,7,0,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"55,5","scooter, bocinas",0.00000,17000.000000,false,1,1,CAMIONETA,FORD,EXPLORER,1,1,0,498,-102.23992090,21.91055164
251270392,0,30411,AUTOPARTES,6,2025-06-29,26,7,1,NINGUNO,AURRERA PINTORES,673,673,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,0,0,4,19:00-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23,24","autoestereo, equipo de sonido, bateria",0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,0,499,-102.26099540,21.91932121
251251558,0,50107,AUTOPARTES,6,2025-06-27,26,5,1,CONDOMINIO,OJOCALIENTE INEGI,576,576,CALLE,LA GUAYANA,0,NA,"203,,,",CALLE,CIENEGUILLAS,4,8,40,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,herramienta,0.00000,0.000000,false,1,11,AUTOMOVIL,ND,ND,1,1,0,500,-102.25001888,21.87516009
251241015,0,30446,AUTOPARTES,6,2025-06-25,26,3,5,COLONIA,EL TORITO,1071,1071,CALLE,SOR JUANA INES DE LA CRUZ,0,NA,",,,",CALLE,CHUCATA,7,12,2,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,celular,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,501,-102.35517433,21.96744696
251234219,0,30403,AUTOPARTES,6,2025-06-24,26,2,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,353,CALLE,SERENUETI,0,NA,",,,",AVENIDA,VALLARTA,4,1,48,25,00-00:02:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,ND,ND,1,1,0,502,-102.23667869,21.88253221
251234931,0,30403,AUTOPARTES,6,2025-06-24,26,2,1,ZONA,ZONA CENTRO,501,501,CALLE,AGUSTIN R GONZALEZ,0,NA,",,,",PRIVADA,AGUSTIN R GONZALEZ,1,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,27,documentacion,0.00000,0.000000,false,1,1,AUTOMOVIL,NISSAN,VERSA,1,6,0,503,-102.28954272,21.88352073
251236690,0,30411,AUTOPARTES,6,2025-06-24,26,2,1,FRACCIONAMIENTO,LOMAS DE NUEVA YORK,289,289,CARRETERA,77,0,NA,",,,",SD,SD,5,0,0,1,dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,SENTRA,1,1,0,504,-102.26043800,21.79079000
251239034,0,30411,AUTOPARTES,6,2025-06-24,26,2,1,FRACCIONAMIENTO,PRADOS DEL SUR,537,537,CALLE,NEVADO DE COLIMA,0,NA,"305,,,",CALLE,GERTRUDIS BOCANGERA,2,23,18,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"26,29,28","bolso, cartera, dinero",0.00000,0.000000,false,1,1,AUTOMOVIL,NISSAN,VERSA,1,6,0,505,-102.29825302,21.85803056
251239097,0,30411,AUTOPARTES,6,2025-06-24,26,2,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,MIGUEL DE LA MADRID HURTADO,0,NA,",,,",CALLE,MORELOS,7,23,32,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,12,38","mochila, ropa,otros",0.00000,0.000000,false,1,2,CAMIONETA,ND,ND,1,13,0,506,-102.32529982,21.93868354
251239817,0,30403,AUTOPARTES,6,2025-06-25,26,3,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,671,CALLE,JUAN SORIANO,0,NA,"534,,,",CALLE,VICENTE ROJO,3,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"27,46","dinero, accesesorios",0.00000,0.000000,false,1,1,AUTOMOVIL,NISSAN,TSURU,1,1,0,507,-102.26528300,21.91988900
251240010,0,30411,AUTOPARTES,6,2025-06-25,26,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,JUAN ELIZALDE,0,NA,"214,,,",CALLE,ERMITA DE SAN SEBASTIAN,3,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,S10,1,1,0,508,-102.26324079,21.92565973
251243933,0,30403,AUTOPARTES,6,2025-06-25,26,3,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,UXMAL,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,CHRYSLER,SHADOW,1,2,0,509,-102.25706910,21.86015520
251244991,0,30411,AUTOPARTES,6,2025-06-26,26,4,5,FRACCIONAMIENTO,ARBOLEDAS PASO BLANCO 2DA SECCION,931,931,CIRCUITO,OCOTE,0,NA,",,,",NINGUNO,NINGUNO,7,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,HONDA,ND,1,1,0,510,-102.30117068,21.96092397
251096644,0,30403,AUTOPARTES,6,2025-06-03,23,2,1,COLONIA,OBRAJE,518,518,CALLE,CORONEL VALENTE ARTEAGA,0,NA,",,,",CALLE,ANAHUAC,1,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,NISSAN,SENTRA,1,13,0,511,-102.29649084,21.87197832
251097996,0,30403,AUTOPARTES,6,2025-06-03,23,2,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,NARANJO,0,NA,",,,",CALLE,PASEO DE LOS CHICAHUALES,7,22,44,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"12,31,2,27","ropa, mochila, equipo de computo, documentos",4500.00000,0.000000,false,4,1,AUTOMOVIL,NISSAN,VERSA,1,13,0,512,-102.33181468,21.94882165
251099960,0,30411,AUTOPARTES,6,2025-06-04,23,3,1,FRACCIONAMIENTO,FUNDADORES,595,595,AVENIDA,LUISA FERNANDEZ VILLA,0,NA,",,,",CALLE,ANA DE OROZCO,5,0,0,1,dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,23,4398,513,-102.24684871,21.84484628
251103632,0,30403,AUTOPARTES,6,2025-06-04,23,3,1,FRACCIONAMIENTO,JARDINES DE LA CONVENCION 1A SECCION,497,497,AVENIDA,DE LA CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,MARIANO ESCOBEDO,5,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,CAMIONETA,CHEVROLET,S10,1,6,0,514,-102.27682773,21.86792625
251104084,0,30411,AUTOPARTES,6,2025-06-04,23,3,1,NO APLICA,DESARROLLO ESPECIAL GUADALUPE,645,645,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,GUADALUPE,6,20,52,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,HONDA,ND,1,6,0,515,-102.31201641,21.88571495
251102466,0,30904,AUTOPARTES,6,2025-06-04,23,3,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,1320,CALLE,PASEO DE LA PROVIDENCIA,0,NA,",,,",CALLE,PASEO DE SANTA REGINA,7,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,35,gasolina,0.00000,0.000000,false,1,2,CAMION,ND,ND,1,13,0,516,-102.27376500,22.02379900
251105500,0,30411,AUTOPARTES,6,2025-06-05,23,4,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,LUIS CABRERA,0,NA,"115,,,",CALLE,DOROTEO ARANGO,2,2,34,25,00:00-02:59,true,false,9,Ninguna,2 HOMBRES,ND,ND,H,8,1,ND,ND,0,0,false,0,N,N,25,llantas,0.00000,0.000000,false,2,2,CAMIONETA,ND,ND,1,1,0,517,-102.30435506,21.85312179
251105614,0,30411,AUTOPARTES,6,2025-06-05,23,4,1,COLONIA,EL LLANITO,251,251,CALLE,COSIO SUR,0,NA,"777,,,",CALLE,SAN FRANCISCO,1,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,ND,ND,1,13,0,518,-102.28685613,21.87565509
251110840,0,30403,AUTOPARTES,6,2025-06-05,23,4,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,MORELOS,0,NA,",,,",CALLE,PASEO DE LOS CHICAHUALES,7,23,24,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"2,6,31","computo,tecnologia,mochila",0.00000,0.000000,false,4,1,AUTOMOVIL,NISSAN,ALTIMA,1,13,0,519,-102.32558952,21.93942516
251111484,0,30403,AUTOPARTES,6,2025-06-06,23,5,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,546,CALLE,DEL PRADO,0,NA,"126,,,",AVENIDA,DE LOS FLAMINGOS,2,1,24,25,00:00-02:59,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,39,sin datos,0.00000,0.000000,false,1,5,CAMIONETA,ND,ND,1,6,0,520,-102.33168600,21.85131300
251113262,0,30403,AUTOPARTES,6,2025-06-06,23,5,1,FRACCIONAMIENTO,SANTA ANITA,102,102,CALLE,TERESA DE AVILA,0,NA,",,,",CALLE,LUIS COLOMA,4,11,59,20,09:00-11:59,true,false,9,Ninguna,1 HOMBRE,ND,ND,H,8,1,ND,ND,0,0,false,0,N,N,"30,27,6","llaves, documentos,tecnologia",0.00000,0.000000,false,2,2,CAMION,ND,ND,1,4,0,521,-102.27459757,21.89561004
251116998,0,30403,AUTOPARTES,6,2025-06-06,23,5,1,COLONIA,MIRAVALLE,239,239,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIDA,FUNDICION,6,22,17,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"2,31,6","computo,mochila,tecnologia",0.00000,0.000000,false,1,2,CAMIONETA,FORD,EXPEDITION,1,1,0,522,-102.31112102,21.89477702
251123404,0,30411,AUTOPARTES,6,2025-06-07,23,6,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,TRICALA,0,NA,",,,",CALLE,TRIZINA,5,15,30,22,15:30-18:59,false,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,46,accesorios,0.00000,0.000000,false,1,2,CAMION,ND,ND,1,2,0,523,-102.26378700,21.80775800
251128585,0,30403,AUTOPARTES,6,2025-06-08,23,7,5,LOCALIDAD,MARAVILLAS,991,991,CALLE,LOS ROMO,0,NA,",,,",CALLE,LAS FLORES,7,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"29,27","cartera, dinero",0.00000,0.000000,false,4,1,AUTOMOVIL,MAZDA,ND,1,2,0,524,-102.33167500,21.95417700
251129688,0,30411,AUTOPARTES,6,2025-06-08,23,7,1,FRACCIONAMIENTO,MUJERES ILUSTRES,457,457,CALLE,ANGELA PERALTA,0,NA,",,,",CALLE,DE LA ALIANZA,5,0,0,11,19:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,CAMION,ND,ND,1,23,4411,525,-102.24846666,21.84842959
251130259,0,30403,AUTOPARTES,6,2025-06-08,23,7,9,COMUNIDAD,EL CHAYOTE,1248,1248,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,0,NA,",,,",CALLE,5 DE MAYO,7,11,39,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,41,ninguno,0.00000,0.000000,false,4,4,CAMIONETA,FORD,ND,1,1,0,526,-102.24049400,22.28554900
251132902,0,30904,AUTOPARTES,6,2025-06-08,23,7,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,DECIDERIO MACIAS SILVA,0,NA,",,,",CALLE,JOSE TRINIDAD SALAS,4,18,48,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,37,desvalijado,0.00000,0.000000,false,2,2,MOTOCICLETA,ND,ND,1,6,0,527,-102.24010010,21.87125046
251136307,0,30411,AUTOPARTES,6,2025-06-09,24,1,1,COLONIA,DEL TRABAJO,246,246,CALLE,MARTIREZ DEL RIO BLANCO,0,NA,"302,,,",CALLE,SEGURO SOCIAL,4,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,54,tapas,0.00000,0.000000,false,2,2,AUTOMOVIL,NISSAN,FRONTIER,1,1,0,528,-102.27510659,21.88961269
251137870,0,30411,AUTOPARTES,6,2025-06-09,24,1,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,CUMBRES DE MIAHUATLAN,0,NA,",,,",CALLE,PEDRO QUINTANAR,3,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,529,-102.25499640,21.90804003
251139806,0,30411,AUTOPARTES,6,2025-06-09,24,1,1,COLONIA,COL SAN MARCOS,145,145,CALLE,ASUNCION,0,NA,",,,",CALLE,NAVARRETE,6,0,0,1,dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,25,llanta,0.00000,0.000000,false,2,2,CAMIONETA,FORD,EXPLORER,1,1,0,530,-102.31138187,21.87787050
251137023,0,30904,AUTOPARTES,6,2025-06-09,24,1,5,COLONIA,EL TORITO,1071,1071,CALLE,SOR JUANA INES DE LA CRUZ,0,NA,",,,",CALLE,20 DE NOVIEMBRE,7,0,0,27,sin datos,false,false,9,Ninguna,1 HOMBRE,EL COMINO,ND,M,8,0,ND,ND,0,0,false,0,N,N,35,gasolina,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,531,-102.35506766,21.96824026
251137694,0,30904,AUTOPARTES,6,2025-06-09,24,1,1,FRACCIONAMIENTO,FRACC SAN MARCOS,148,148,AVENIDA,AGUASCALIENTES PONIENTE,0,NA,",,,",CALLE,DEL PARQUE,6,8,22,19,06:00-08:59,false,false,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,31,maleta,0.00000,0.000000,false,2,1,CAMIONETA,ND,ND,1,13,0,532,-102.31781861,21.87964925
251140641,0,30446,AUTOPARTES,6,2025-06-09,24,1,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,147,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,NAPOLES,6,17,13,22,15:30-18:59,true,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,celular,0.00000,0.000000,false,3,1,AUTOMOVIL,ND,ND,1,19,0,533,-102.31224415,21.87557361
251145922,0,30904,AUTOPARTES,6,2025-06-10,24,2,1,ZONA,ZONA CENTRO,501,501,CALLE,AGUSTIN R GONZALEZ,0,NA,",,,",CALLE,GONZALEZ SARACHO,1,0,0,27,sin datos,false,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,54,tapas,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,13,0,534,-102.28977327,21.88388830
251150053,0,30403,AUTOPARTES,6,2025-06-11,24,3,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN ELIAS,0,NA,"110,,,",CALLE,CULTURA OTOMI SUR,4,1,27,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,CHEVROLET,CHEVY,1,6,0,535,-102.24414884,21.89826486
251150454,0,30403,AUTOPARTES,6,2025-06-11,24,3,1,FRACCIONAMIENTO,LIBERTAD,219,219,CALLE,CUMBRE DE ACUTZINGO,0,NA,"134,,,",AVENIDA,CONSTITUCION,3,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,autoestereo,0.00000,0.000000,false,4,2,AUTOMOVIL,DODGE,ATTITUDE,1,1,0,536,-102.28229843,21.92925844
251152068,0,30411,AUTOPARTES,6,2025-06-11,24,3,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,UXMAL,0,NA,",,,",AVENIDA,AGUASCALIENTES ORIENTE,5,13,14,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,13,0,537,-102.25343826,21.86675523
251155497,0,50305,AUTOPARTES,6,2025-06-11,24,3,1,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,463,463,CALLE,ARROYO,0,NA,",,,",AVENIDA,POLIDUCTO,5,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,accesorios,0.00000,0.000000,false,1,2,CAMION,ND,ND,1,13,0,538,-102.24574259,21.85946032
251152021,0,30307,AUTOPARTES,6,2025-06-11,24,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,CULTURA AZTECA,0,NA,",,,",CALLE,CULTURA AZTECA,3,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,54,tapas,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,13,0,539,-102.24533598,21.90755920
251156743,0,30411,AUTOPARTES,6,2025-06-12,24,4,1,ZONA,ZONA CENTRO,501,501,CALLE,TRIUNFO,0,NA,"124,,,",CALLE,RIO RHIN,1,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"6,23","tecnologia, equipo de sonido",0.00000,0.000000,false,1,3,AUTOMOVIL,VOLKSWAGEN,VOCHO,1,1,0,540,-102.28701000,21.88024000
251158076,0,30411,AUTOPARTES,6,2025-06-12,24,4,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,AVENIDA,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,0,0,2,06:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,bateria,0.00000,0.000000,false,1,2,CAMIONETA,FORD,RANGER,1,6,0,541,-102.29169445,21.85265246
251159556,0,30411,AUTOPARTES,6,2025-06-12,24,4,1,FRACCIONAMIENTO,VILLAS DE LA UNIVERSIDAD,138,138,AVENIDA,UNIVERSIDAD,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,18,30,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,30,llaves,0.00000,0.000000,false,3,2,AUTOMOVIL,AUDI,ND,1,2,0,542,-102.30458523,21.89764926
251161042,0,30403,AUTOPARTES,6,2025-06-12,24,4,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,153,CALLE,LAGOS DE MORENO,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,0,0,27,sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,2,computo,0.00000,0.000000,false,1,1,AUTOMOVIL,ISUZU,RODEO,1,1,0,543,-102.31105659,21.91084208
251157735,0,30446,AUTOPARTES,6,2025-06-12,24,4,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,PROLONGACION,PLAN DE SAN LUIS,0,NA,"104,,,",CALLE,MIXQUIC,7,11,38,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,celular,0.00000,0.000000,false,3,1,CAMION,ND,ND,1,1,0,544,-102.35676103,21.96628988
