FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,RANGO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,DETENIDO,DET_SPM,MOT_DET,LESION_PR,LESION_AFE,CAT_SOSP,SEXO_AGRE,SEXO_AFECT,LESIONADO,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,GIRO_NEG,VEH_AFEC,OID,LONG,LAT
241736150,0,30426,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,9,2024-09-30,40,1,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,15 DE MAYO,0,NA,",,,",CALLE,CAMINO REAL,7,10,17,10:17,20,false,false,10,Sin datos,1 SUJETO TIPO CHOLO PANTALON DE MEZCLILLA SUDADERA BLANCA GORRA,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,3,Celular,0,0,false,1,1,0,TAXI 477,ND,97,-102.32978648,21.94509223
241719108,0,20426,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,9,2024-09-27,39,5,1,COMUNIDAD,LA DICHOSA,732,732,CALLE,OLIVARES SANTANA,0,NA,",,,",CARRETERA,25 RIVIER SAN MARCOS,3,23,53,23:53,24,false,false,10,Sin datos,1 SUJETO,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,34,Consumo,0,0,false,1,1,0,TAXI 1372,"NISSAN, TSURU, BLANCO",98,-102.11098082,22.04353563
241770282,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,10,2024-10-05,40,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,AVENIDA,VALLE DE LOS ROMEROS,0,NA,",,,",CALLE,ATANACIO RODRIGUEZ,3,15,42,15:42,22,false,true,4,Fuego,"M 20 AÑOS CON GRANOS EN LA CARA MORENO, F MORENA OJO VERDE BLUSA BLANCA SIN MANGAS",ND,0,0,0,0,0,10,FM,M,0,false,0,N,N,"3,28","Celular, dinero",800,800,false,1,1,0,TAXI 1758,TSURU BLANCO,99,-102.26315830,21.93534211
241771807,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,10,2024-10-05,40,6,1,FRACCIONAMIENTO,ESPAÑA,171,171,AVENIDA,DE LOS MAESTROS,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,19,56,19:56,23,false,true,10,Sin datos,ND,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,28,Dinero,1000,1000,false,1,2,0,PLATAFORMA,ND,100,-102.31398681,21.85930790
241915288,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,10,2024-10-26,43,6,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,GENERAL JUVENTINO ESPINOZA,0,NA,",,,",CALLE,SOBERABA CONVENCION MILITAR REVOLUCIONARIA,2,21,39,21:39,24,false,true,1,Cortante,"2 SUJETOS SUETER CON JERGA AZUL, CAMINABA COJEANDO",ND,0,0,0,0,0,10,M,F,0,false,0,N,N,"3,28,29","Celular, dinero, cartera",200,200,false,1,1,0,UBER,"NISSAN, MARCH, BLANCO",101,-102.32160199,21.85694652
241938533,0,30426,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,10,2024-10-29,44,2,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,CALLE,GAVIOTAS,0,NA,",,,",ANDADOR,DEL CISNE,2,23,33,23:33,24,false,false,9,Ninguna,"1 SUJETO SUDADERA BLANCA, 1 SUJETO SUDADERA NEGRA",ND,0,0,0,0,0,10,M,M,0,false,0,N,N,3,Celular,0,0,false,1,1,0,DIDI,"RANAULT, BLANCO,ADV461F",102,-102.29778794,21.84848546
241847565,0,30426,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,10,2024-10-16,42,3,1,COLONIA,DEL CARMEN,236,236,CALLE,JESUS MARIA,0,NA,"241,,,",CALLE,LIBERTAD,1,21,30,21:30,23,false,false,9,Ninguna,SUJETO VESTIMENTA NEGRA,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,34,Consumo,0,0,false,1,1,0,TAXI 2077,ND,103,-102.29915812,21.88962080
241980337,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-04,45,1,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CANARIO,2,18,38,18:38,22,false,true,10,Sin datos,1 SUJETO,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,29,Cartera,0,0,false,1,2,0,TAXI 3256,ND,104,-102.29911796,21.84506314
241996260,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-07,45,4,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,CALLE,PABLO GARCIA,0,NA,",,,",PROLONGACION,PASEO DE LA ASUNCION,2,4,8,04:08,26,false,true,1,Cortante,3 SUJETOS 18 A 25 AÑOS,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,"3,29","Celular, cartera",0,0,false,1,1,0,UBER,"NISSAN, VERSA, ROJO",105,-102.30145354,21.84197261
242026367,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-11,46,1,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,547,CALLE,PASEO DE YAHUALICA,0,NA,",,,",CALLE,COLOTLAN,2,1,40,01:40,25,false,true,4,Fuego,"2 HOMBRES CAPUCHA, SUDADERA ROJA Y PANTALON DE MEZCLILLA",ND,0,0,0,0,0,8,M,M,0,false,0,ND,ND,"27,3,28","Documentos, celular, dinero",10000,10000,false,1,6,1,TAXI,ND,106,-102.33016516,21.85944542
242006811,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-08,45,5,5,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,896,896,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,0,NA,",,,",CALLE,MARCOS CORONADO,7,19,2,19:02,23,false,true,4,Fuego,"M, CAHUCHA SUDADERA GRIS Y PANTALON DE MEZCLILLA",ND,0,0,0,0,0,10,M,M,0,false,0,N,N,"3,28","Celular, dinero",0,0,false,1,1,0,IN DRIVER,"NISSAN, MARCH, ROJO",107,-102.35372300,21.97253226
242040422,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-13,46,3,1,SIN DATOS,PIRULES,690,690,BOLUEVARD,SAN MARCOS,0,NA,",,,",CIRCUITO,INTERIOR NORTE,2,3,27,03:27,25,false,true,1,Cortante,"2 M PANTALON NEGRO, PANTALON DE MEZCLILLA",ND,0,0,0,0,0,10,M,M,0,false,0,N,N,"3,29","Celular, dinero",800,2800,false,1,1,0,PLATAFORMA,ND,108,-102.32976661,21.86271466
242068278,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-17,46,7,5,COLONIA,SAN MIGUELITO,1069,1069,PROLONGACION,SAN MIGUEL,0,NA,",,,",AVENIDA,ALEJANDO DE LA CRUZ,7,1,38,01:38,25,false,true,4,Fuego,2 SUJETOS 25 AÑOS,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,"3,28","Celular, dinero",2000,0,false,1,1,0,UBER,"NISSA, MARCH, ROJO",109,-102.33650238,21.96116158
242086189,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-19,47,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,FELIPE SERRANO,3,13,34,13:34,21,false,false,2,Punzante,"2 SUJETOS, PLAYERA NEGRA Y PANTALON BLANCO",ND,0,0,0,0,0,10,M,M,0,false,0,N,N,"3,28","Celular, dinero",2800,9800,false,1,1,0,TAXI,"NISSAN, MARCH, ROJO",110,-102.26775119,21.92832219
242087834,0,30426,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-19,47,2,5,COLONIA,LA CARDONA,944,944,CALLE,LA CARDONA,0,NA,"240,,,",CALLE,ESPERANZA MACIAS DURON,7,17,58,17:58,22,false,false,9,Ninguna,SUJETO PLAYERA NEGRA PANTALON GRIS MOCHILA CAMUFLADA NEGRA CON GRIS,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,3,Celular,0,4000,false,1,2,0,UBER,"RENAULT, KWT, BLANCO",111,-102.32942262,21.96244699
242108085,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-22,47,5,1,FRACCIONAMIENTO,LOMAS DE BELLAVISTA,415,415,CALLE,BELLAVISTA 113,0,NA,",,,",CALLE,CASIA,3,21,30,21:30,24,false,true,10,Sin datos,ND,ND,0,0,0,0,0,8,ND,M,0,false,0,ND,ND,"3,28","Celular, dinero",0,0,false,1,1,0,TAXI,ND,112,-102.23873967,21.91860192
242139121,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-27,48,3,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,AVENIDA,TECNOLOGICO,0,NA,",,,",CALLE,CARMEN DE LUNA DE SEVILLA,4,1,31,01:31,25,false,true,1,Cortante,M,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,29,CARTERA,300,300,false,1,1,0,DIDI,"NISSAN, VERSA, GRIS",113,-102.23187089,21.86369559
242144824,0,30426,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,11,2024-11-27,48,3,1,FRACCIONAMIENTO,NATURA,371,371,AVENIDA,GERONIMO DE LA CUEVA,0,NA,",,,",AVENIDA,JESUS GARCIA CORONA,3,22,19,22:19,24,false,false,9,Ninguna,1 SUJETO,ND,0,0,0,0,0,0,M,M,0,false,0,N,N,3,Celular,0,0,false,1,1,0,TAXI 2731,"NISSAN, MARCH, BLANCO",114,-102.25526259,21.93581715
242180071,0,304025,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-02,49,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,AVENIDA,CULTURA NAZCA,0,NA,",,,",CALLE,CULTURA NAZCA 408,3,13,15,13:15,21,false,true,1,CORTANTE,MASCULINO 30 AÑOS SUDADERA NEGRA PANTALON GRIS TENIS NEGROS,ND,0,0,0,0,0,10,M,M,0,false,0,N,N,28,DINERO,600,600,false,1,2,0,TAXI 2612,"BLANCO, A612AAH",115,-102.24289884,21.91349758
242223567,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-08,49,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO DE SAN BLAS,0,NA,",,,",CALLE,DEL PUERTO,3,17,8,17:08,22,false,true,1,CORTANTE,UNA PAREJA CON DOS MENORES GORRA BLANCA,ND,0,0,0,0,0,10,HM,M,0,false,0,N,N,"29,28,30","CARTERA, DINERO, LLAVES",1000,1000,false,1,6,0,TAXI 0372,ND,116,-102.24598578,21.93563061
242236891,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-10,50,2,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,AVENIDA,MIGUEL ANGEL BARBERENA VEGA,0,NA,",,,",CALLE,NACIONALISMO,4,14,47,14:47,21,false,true,1,CORTANTE,1 SUJETO,ND,0,0,0,0,0,10,H,M,0,false,0,N,N,"3,6","CELULAR, CAMARA",0,1500,false,1,1,0,PLATAFORMA,"RENAULT, KUID, BLANCO",117,-102.26664600,21.89557026
242271993,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-15,50,7,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,CARLOS LOPEZ MOCTEZUNA,0,NA,",,,",AVENIDA,SIGLO XXI,2,4,44,04:44,26,false,true,10,SIN DATOS,UAN PAREJA,ND,0,0,0,0,0,10,HM,M,0,false,0,N,N,30,LLAVES,0,0,false,1,1,0,TAXI 2015,"NISSAN, MARCH, BLANCO",118,-102.30389975,21.84580485
24320562,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-22,51,7,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,ROQUE GONZALEZ,0,NA,",,,",CALLE,ABRAHAM GONZALEZ,2,1,44,01:44,25,false,true,1,CORTANTE,1 PAREJA SUDADERA OBSCURA CON CAPUCHA,ND,0,0,0,0,0,10,MH,H,0,false,0,N,N,"3,28,30","CELULAR, DINERO, LLAVES",500,500,false,1,1,0,UBER,"MARCH, BLANCO",119,-102.30309800,21.84831648
242351027,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-25,52,3,5,COLONIA,LA CARDONA,944,944,CALLE,LA CARDONA,0,NA,",,,",CALLE,ESPARZA MACIAS DURON,7,18,49,18:49,22,false,true,4,FUEGO,DOS SUJETOS,ND,0,0,0,0,0,8,M,M,0,false,0,ND,ND,"3,28,6","CELULAR, DINERO CAMARA",2000,2000,false,1,1,0,PLATAFORMA,ND,120,-102.32939000,21.96194867
242357860,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-26,52,4,1,FRACCIONAMIENTO,BULEVARES 1A SECCION,157,157,CALLE,SIEGO FERNANDEZ VILLA,0,NA,",,,",PROLONGACION,PASEO DE LA ASUNCION,2,16,57,16:57,22,false,true,ND,SIN DATOS,"UNA PAREJA , MUJER PANTALON GRIS BLUSA NEGRA 16 SÑOD, HOMBRE 18 AÑOS",ND,0,0,0,0,0,10,HM,H,0,false,0,N,N,28,DINERO,900,900,false,1,1,0,TAXI 3883,ND,121,-102.30107142,21.85581773
242363727,0,30425,ROBO EN TRANSPORTE PUBLICO INDIVIDUAL,12,2024-12-27,52,5,5,COLONIA,LA CARDONA,944,944,CALLE,LA CARDONA,0,NA,",,,",PRIVADA,CARDONA,7,16,11,16:11,22,false,true,10,SIN DATOS,UN SUJETO SUDADERA BEIGE,ND,0,0,0,0,0,10,H,M,0,false,0,N,N,"3,28","CELULAR, DINERO",0,0,false,1,2,0,PLATAFORMA,ND,122,-102.32939016,21.96148100
